"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Antigua and Barbuda","ATG","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","3.74442738449838","7.77988017899578","8.28809149772587","4.34915176778259","0.768300150859631","6.55385712532059","11.5886958394717","9.09843631278369","13.0704169331124","8.14140973781963","6.44806294991251","5.93313919199825","2.90507560964801","1.2493311151992","-0.497413796162832","3.00551133425428","4.02710212503634","-6.8278372358434","3.77294259860616","2.60706679701927","1.96124778230839","1.19855669833278","4.45410570033411","-6.60006090780585","-0.391730844267684","4.81013986157402","4.58153822623882","5.22491840676207","11.4202220925713","7.96812177546231","-1.21600389473025","-13.1434877953205","-8.25879178455823","-3.16146476018599","2.37503878117944","-1.173116190437","3.98475058531469","2.9688274965403","4.25736727880744","2.2744235966331",
"Australia","AUS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.466561384822128","-1.14587827002862","4.19669212097493","4.89988579972133","3.92669358143753","0.0713938405048964","4.9689885523365","3.25806871951222","4.82698374899722","5.08135236217643","0.547047712319326","2.0200715530562","1.05697301538248","1.50059362337231","0.110177019022785","1.56447915819426","2.43672455447945","-0.269747504985958","2.92522913987459","1.78590208454661","1.71098103255669","1.61937261539202","-3.43531407336791","3.40372730421178","3.81987975931435","2.36358286460234","0.958028778059202","3.96596254570541","2.12436244717364","2.04310476433452","-1.64912748973666","-0.768781251217789","3.02618921728114","2.88371658693795","2.58263496501574","2.52277998670604","2.80980318553983","3.4924634070735","3.82505518502639","2.7112617642975","0.567906764743412","2.74131469480751","1.72271316077781","2.80232890315936","1.83736899161033","1.32832824778846","3.13107504088654","1.60111924047793","-0.156446161806755","0.477801448689007","1.03736389922517","2.05346751389629","0.850507462133194","0.99520037828708","0.863570579486066","1.29822478455424","0.348880361421024",
"Austria","AUT","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.96071718349174","2.02146966677641","3.47146615932409","5.41933601415161","2.81001278561557","4.90447900377775","2.24100975848391","3.93124182887794","5.90949592643494","5.95049653114532","4.64694285980538","5.59238143143921","4.31090588849487","3.76537310003458","-0.0990303882549455","4.76336983899198","5.03964781805539","-0.129830243272394","5.53644786427436","1.73137762504751","-0.398620345956914","1.93812116345225","3.13962807015436","0.0575735826326707","2.45056564523235","2.23640194418245","1.29304519947331","3.14974681700203","3.42010175478813","3.55354780679772","2.41398607332788","0.976092344998023","-0.298754084574909","2.00876163457851","2.51091282812396","2.21143617604285","1.97797299798917","3.46783513002163","3.35504365734644","3.12743647673042","0.88026136896886","1.15267183898602","0.450948906888087","2.09970947546967","1.54987879443256","2.94341705883517","3.39173070181498","1.14330863158605","-4.01634234125126","1.59257804102806","2.5764486696057","0.2224493798455","-0.562299550514851","0.0437866825707687","-0.0350498190565958","0.359739594882626","2.18677558047276",
"Azerbaijan","AZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.22958323670494","-23.7638313288476","-24.2593991551053","-20.7781361251075","-12.8099683581574","0.282172038538491","4.78428272472127","8.96088742329518","6.46158336447714","10.1910293766868","9.05182217181182","9.77780254698017","10.3606759619095","9.23948995119869","25.1144392134835","33.0304872845886","23.6391326377576","8.47061351324763","7.16254417089476","3.61418749995566","-1.22947918415358","0.850986009199033","4.4370662913712","0.734739796072986","-0.0971688035787537","-4.17717199814963","-0.961823970132016",
"Burundi","BDI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.3730013856496","7.02777043245261","2.14947773366944","4.12231114416517","1.70346593848203","2.12943545073736","10.9601631131119","-2.7695166927641","-3.65362056256996","19.0838040231014","1.28757612944655","-7.42484538300239","5.86024259661248","-1.82681575937504","-0.753212807156117","5.97512557088645","9.090965625428","-3.28367019362278","-0.856637686650416","-1.54811014134738","9.33799638502978","-3.56964680568127","1.02630369177226","-2.52979399052488","8.67426303794525","0.275254597807375","2.41121373718065","1.99990446931342","-1.41586779250027","0.912219081109455","2.597711725284","-1.11490648374388","-8.03122698442978","-5.47130526973474","-9.3169552265105","-9.20391212879069","-2.73291933408198","3.49268206876997","-2.46968684148709","-2.74294710865038","-0.359021429719405","1.56886638044998","-4.22893263412278","1.48628492141015","-2.37355626049713","1.92395019384418","1.29848013668567","1.55996051667256","0.0950550486165298","0.496039554500754","1.00512864378798","0.936613298166719","1.53826738754293","1.57557747401933","-6.8176566213352","-3.63951816381083","-2.62782368359618",
"Belgium","BEL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.63025713410765","4.794034517665","3.57435354079992","5.94913935630481","2.62444466112058","2.46146245343814","3.29157574176944","3.78504436430818","6.32828364655889","5.48772597964754","3.79648881434755","4.88408790853883","6.04748883828002","4.23677757750336","-2.24882966003929","5.46413994567867","0.501978662540424","2.74598987526167","2.24912762357899","4.32900842043709","-0.276653776308649","0.622329236861646","0.319812293015914","2.46792143595114","1.62151891550073","1.78646993921963","2.21947795815262","4.3907950267952","3.09399897534286","2.83026813539693","1.45537171976262","1.11956573054475","-1.3479994891091","2.90931871140722","2.17055023207622","1.39509352742375","3.45977751268593","1.75776126639877","3.32622751648692","3.38262631433903","0.46539676493893","1.3252770377598","0.353564925564484","3.18713112280309","1.53423899454921","1.83227714959186","2.69209846860447","-0.00985420343536703","-3.03648967350381","1.80977685640849","0.396258392354937","-0.490304014422421","-0.288318453483072","1.05614133790355","0.840941581444369","0.900139187425623","1.36616463659274",
"Benin","BEN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.70889454767367","-4.85516414213974","3.08411441596759","4.87297495582806","3.43822948129615","1.65264017527787","-0.88559101885042","1.74870506090441","0.745684799067519","-0.0645200373893431","-3.62245977251233","4.08371023034096","1.37110085676298","0.948679615926309","-7.16006168603386","-1.5873785591411","2.34592333257122","-1.34527512594933","3.75091091019009","3.94819409288847","6.99066096594554","-0.565306047063771","-7.00516373441161","4.89536528238699","4.4721264192053","-0.75179112082111","-4.33987444407201","0.360547047426849","-5.82020258507337","5.50710721399892","0.764700702498217","-0.562599754177057","2.19519016775014","-1.41568360386674","2.60937154743333","1.09401490092435","2.58064435922887","0.930263030283001","2.27747144791282","2.74780021602182","2.19312213021186","1.50801646877987","0.346990896980074","1.3378533355849","-1.24744247827034","0.978331940421867","3.00434102349728","1.96972938288347","-0.505468043453604","-0.715295404825994","0.116354599688535","1.9253406226517","4.24019272567881","3.43360360580735","-0.696393360568507","1.13109189049368","2.71783018099099",
"Burkina Faso","BFA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.65601805465143","4.72212833180672","-2.59342458325051","0.857187825095124","2.2410230200139","-1.02109047351433","7.05835902371609","1.34430408124766","0.288794716707727","-1.59934843891708","-0.336973635003389","0.523656203374514","-1.3343921789148","6.32226029331349","1.08211989543656","6.46779659734527","-1.58873126137074","2.49536431800948","1.47628711631383","-1.43667358167392","1.83268056537128","6.91285423074284","-2.15073659271843","-4.26104265401857","5.75574175288571","5.19495561340754","-2.80245825696936","3.05797237077611","-0.510909235795083","-3.21121444317946","6.18899686056889","-2.43052311521696","0.695587916525355","-1.41083893844271","2.85298663713063","7.98734778899863","3.39812100694439","4.34171011162378","4.41531646794715","-1.03264256285028","3.60861856996422","1.39456596350325","4.72270753211393","1.4641414001655","5.49346370563578","3.1241741324281","2.52032092267041","4.09747879703826","-0.107397783759012","2.23944174984358","3.46631651051206","3.30938187749261","2.68495826759241","1.28201553207319","0.884824981998221","2.88081353537406","3.7008348773381",
"Bangladesh","BGD","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.07900164772883","2.48279923663","-3.30257692260932","7.67993842893173","-1.49637193894517","-0.703617433076502","-5.08136836034505","6.00666389021592","-1.71265809739729","2.97256596305103","-7.43887777231753","-15.4661698397694","1.6805077313325","7.72073868172561","-6.00024167196365","3.21054876440891","0.0327627998071733","4.14387502182069","1.88795390119797","-1.9455083599441","4.35152050033054","-0.580388516666986","1.14001977009495","2.03790531242387","0.605994262009048","1.40692156743467","1.02742740084271","-0.252807290326047","0.231987154370429","3.04665943131866","1.0688434982369","3.07779768334402","2.43377974149711","1.66613779707025","2.8856061417812","2.31405136965518","2.30906693783248","3.01994816351367","2.57583480534433","3.25150433405526","3.09815028989691","1.93775529316362","2.91754842934975","3.53516883254331","4.95859519190078","5.25055782557054","5.7699186088263","4.82643682200239","3.8938927835289","4.39611194132247","5.24500521712415","5.27983322192611","4.77279638932914","4.84084070648771","5.36574992476247","5.96268914043026","6.16478747458362",
"Bulgaria","BGR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","4.55114422929729","2.03229416461932","3.17252088070306","3.1548073666586","2.68495339474475","4.23524126936128","5.89861249444547","10.8200908463929","-2.15169070485979","-7.4632076545484","-7.53406889133126","-6.27126380423573","-0.691213532221596","2.1643587744671","3.3193489686016","1.22538636955616","-0.484814882930209","4.15544798301879","-5.48141224197937","5.46013344755167","5.85659835292871","8.26224087716822","5.99248289982523","7.24176871485913","7.93317140797711","7.68916579193385","8.1366152859423","6.76869306309271","-2.96296376384251","1.99327953842283","2.57051342984499","0.612051095387244","1.42821987223482","1.90633841163252","4.28072478398067","4.67268470673233","4.32022260986446",
"Bahrain","BHR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","-8.91857045043074","-10.3897711373833","3.5579477715513","2.22582365395098","-7.52925499355622","-2.09701178323147","6.58989151572824","3.26719844461113","-2.95051477127531","1.31263434148494","8.21143963389068","3.9728133510345","10.1070529412968","-2.67755854573095","1.32832627591932","1.41688556665942","0.275023953387205","1.58467197270831","0.557098024462761","0.852803561459453","-2.34811349167133","-1.68517696449671","0.0927117683364003","0.388553333583516","-0.354048864227792","-1.22385171816485","0.192968423541302","-1.25663047157671","-3.55526742655717","-0.360154395155547","-1.00061028420699","1.98122422632399","4.19886272137376","2.71119319251414","0.203319749927218","-0.64539999632413","-0.807158714554816",
"Bahamas, The","BHS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.30237557097297","5.00157396492018","5.09910373794983","5.24088659898541","5.41420737189706","4.3682269363016","5.11462321503311","4.30845263232567","5.25202248905173","-8.49429971685711","-1.00909473965174","-5.65487501269892","5.40481393854361","-18.3782274693916","-16.5094814610056","2.99316807408012","6.8240948309777","11.6852976932637","23.3726212839944","4.15518736182266","-11.2218598327451","4.33556137132621","1.33729123002757","11.7747035858563","2.74230725995017","-0.0947907532797672","1.1811806233803","0.579882286838298","4.91781021320381","-3.31874467958004","-5.93583674322605","-5.63896705997638","-1.55323182659443","1.38051019040458","2.79341644534108","2.88671947592687","0.931257430264495","3.60094084463863","5.86235038327709","2.63957021399648","0.850000904432747","0.704002449150408","-3.32513247770093","-1.23787484894787","1.28410552307874","0.507905951271411","-0.479092902734195","-4.10225815879852","-5.84409759306804","-0.142879801522184","-0.961477779149348","1.57075099351518","-1.78346795842825","-1.43582344274768","-0.174617963031196","-2.79369296749304","0.377819870880728",
"Bosnia and Herzegovina","BIH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1032041348175","92.1233389066244","35.3904685289917","15.6599772974779","9.34829798678139","5.28747150383921","4.27326728555688","5.17386249028068","3.90533570490688","6.04275894296026","8.75124156354903","5.43596915071487","5.88194314455799","5.87491481486086","-2.54849480501527","1.53130668675338","1.86483172157872","0.283762753247998","3.57590870720865","2.25577778358993","3.95247207108065","3.70557771840463","3.31926956345259",
"Belarus","BLR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.24845549030964","-9.79467627458112","-7.80756128405142","-11.5963959080159","-10.1099475622695","3.14402046214808","11.8734857711024","8.91674594141367","3.8358229084","6.29963650636165","5.26389214306711","5.71608224714207","7.79491802944344","12.2126181426676","10.1497673183411","10.6755866486685","9.09945998633835","10.581305156981","0.423651119351874","7.97749247476396","5.73769234720064","1.82465957800279","1.00795566465052","1.6316751290933","-3.98264767321081","-2.64871399678408","2.35359896339129",
"Belize","BLZ","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","1.96934215275641","2.00493756088716","2.04342266320954","2.04045805573571","1.91469884132067","1.677936409249","1.79902103434975","4.25058694321712","2.28617037101328","2.30206019105637","1.78433429958311","8.17516941397291","3.60491079399785","11.8190555172483","2.07461353043705","-1.42980333207726","5.06460539250497","6.38623721502564","5.73654785478767","12.8896315550586","-1.05070157613302","-2.87250317804751","-4.821280840724","-0.919312954854462","-1.73618837250403","1.7084079776337","8.1840140793646","6.36491394966832","10.3533958599399","8.22019612375445","8.43078029079581","10.1959492211212","4.50238359567436","-1.85739753300173","-1.92801260469344","-1.75783556011334","-0.160105603464771","-0.168407580120473","4.80190046317495","9.2501593357815","1.85717023268862","2.22325484921153","6.51385644666784","2.01268598915331","-0.0241378280005904","1.89557908838147","-1.49100036788751","0.612759462132487","-1.77768955467992","0.857375505521958","-0.248343185375958","1.48634866810325","-1.47547723750162","1.82265367968337","1.60115534246836","-2.56546251067243","-1.19690642876388",
"Bermuda","BMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.14927472527211","2.00396995708513","-1.26075471698262","8.38337423312609","2.25077844311836","12.3454545454513","11.096673596671","0.178748758690659","1.52093674430343","4.37934158864751","4.19528388278228","2.56407397910962","2.23820502354857","1.63282738682197","4.55127153404172","8.52900407443255","5.500816287334","1.07422933757464","1.76823912484106","6.22614189811723","1.67423554344425","-5.9669596391587","1.13164813797833","-0.396562988903042","-2.82158592250946","5.76696525042833","2.91245311068415","3.16809011974793","-0.39943287364855","-0.798461539604872","-3.03588264874905","0.66685302987635","2.45776624281828","-0.0956977270458736","3.65476267580642","1.94694809189579","3.96372382101788","3.13962719262271","2.80572343278148","8.34832337923115","6.07136960389332","-2.11673145936213","2.73627080480654","1.65507059338414","1.01808092554583","4.94027206966554","2.26737405753612","0.929051522178014","-5.8080031549402","-1.32438480325234","-2.50110330788415","-5.17820382726485","-2.81561491083635","","","","",
"Bolivia","BOL","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","0.145004134654329","3.554484630207","4.37305088667827","2.76051120507876","3.55607944972223","4.39236342428246","4.77789415984493","-13.9349446591196","1.00479680380595","-2.53069250977826","2.89809925977251","5.72700439771729","3.52619039392914","0.762855152513822","5.01689906580663","2.35514590415771","2.6878609770379","-0.172206515790663","-2.04176546094504","-3.49715264448359","-1.86669609644274","-5.97321401504715","-6.05110039386237","-2.25940425709068","-3.67171591095541","-4.51602259986264","0.453130721076491","0.910639774900005","1.7791965284373","2.60299982270138","3.21499175786495","-0.33728749963015","2.23205146345708","2.62106384914608","2.63286732311767","2.32306679514012","2.90853072305141","2.9958437635317","-1.49332835218792","0.580449666671385","-0.193520397042718","0.626496577670551","0.880169906889165","2.34578314934673","2.61725056253239","3.01423719764453","2.81330796368493","4.39689890637729","1.67413128412089","2.45227385807438","3.53285763025156","3.47279295658085","5.14009942802021","3.84408784332373","3.26794917332793","2.70131305161378","2.65166301619718",
"Brazil","BRA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.09569641887859","2.16361089715113","-2.04302305330447","0.534549621181867","0.178577915193884","1.31141482023591","2.11537330829789","8.51638896083769","6.92792381720804","6.04094170797373","8.55946483901609","9.35101354192159","11.2669163326498","6.46306819299325","2.72312321372932","7.19940303763377","2.14585441036353","0.811367507136481","4.27179758612273","6.57397673592612","-6.60652108087311","-1.73045984175843","-5.59244623202029","2.95579985094967","5.65799835859661","5.787053958261","1.565363430056","-1.99518928101826","1.3852374961955","-4.82823423720716","-0.241038001627558","-2.13328704179351","2.95436996676824","3.63788152417224","2.74944571319928","0.585799529450128","1.77086338658674","-1.20971313531966","-1.03634940449311","2.61076823470627","-0.0220252931206915","1.68091402550694","-0.152130040889205","4.47265462071955","1.99349888687033","2.80501356709293","4.94203093048171","4.02764108742089","-1.10812264721639","6.50337053258116","2.99590209833293","0.98051625560484","2.06999544558914","-0.379916592675443","-4.36879676357361","-4.25414709607819","0.187041952837873",
"Barbados","BRB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-2.49609444223148","3.80510176039823","3.04198983857482","4.37640622000377","7.4081337065103","3.97899553518297","-2.24343527738252","-5.18510406120379","0.232677060168513","3.32597210738517","0.81122637970627","4.76759161161699","2.25150944641324","3.13328395099946","3.22825736728083","-3.64019218508714","-4.23139833508823","-7.32243386324049","0.851882062723689","3.43593432191331","1.63659283134399","3.61558535319755","4.30660772818359","3.31105243515601","0.0371111325957969","1.94932906424732","-2.70215490330105","0.505558461459117","1.90720419602035","1.09070309896684","3.65157348846195","5.3041615916293","1.39044070251634","-0.321957745411964","-4.39679678241858","-0.0942844163690211","0.329643515169039","-0.0504987836714434","-0.327069226113153","-0.309120101628523","0.604631320435132","1.72119608696235","1.4137898211051",
"Brunei Darussalam","BRN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","-3.71782495895063","15.4748594792859","6.76048614770251","2.95620532990095","18.3830954003278","-10.0143506549152","-22.2853872866588","0.908985209900166","-2.34488169565586","-2.20799713117422","-4.24842190864855","-5.43639744273224","-0.845659361029831","-1.72970988612978","-3.84945388926965","-1.75085682492178","0.244944813529941","1.81844393608046","-2.46798876199719","0.375853075001231","1.78335131015115","0.343660490941986","-3.78852738087173","-2.79641122754306","0.820179984788027","0.703799978299784","0.666908170255738","1.8507554888178","1.00480299125874","-1.21043570787147","-1.16164029262615","2.96195144363132","-1.0781672398583","-3.07428619493574","-2.92153578978917","1.30810391147014","2.33637702651515","-0.534908278961481","-3.56573476957851","-3.77001402033265","-1.95707220284353","-3.76859881236889","0.0285102886987971",
"Bhutan","BTN","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","10.8707676506273","0.854083557101063","8.59071829216715","1.74800472765591","1.2097456846969","8.0812737692201","24.199686971418","1.57020431171257","4.80200540442704","9.42712483234791","-0.408617537512797","5.73422765075607","3.62558185211552","6.29544406411296","7.41226117385412","4.66967756966351","3.48619133642214","3.29604533745625","5.00365057313419","3.97296052729071","5.23367569955582","7.66036029859896","4.72246380341818","3.10991304582362","4.4541167030941","4.37152394157619","15.3972170802441","2.67702272930788","4.64069409234698","9.70657610631787","6.01592480348438","3.33341545522927","0.540980785260459","4.18102581298341","5.1166463233659","6.58573586331561","5.51662584194017",
"Botswana","BWA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.83003441827373","4.03485697534364","3.2019790837051","3.99116015368499","2.9096925379194","3.32938737438676","2.82271226305217","7.23248023171934","11.5692490044442","13.4232854852032","21.7868564303887","22.2460154415488","17.250284648203","5.02818281434986","4.5402471341468","6.51803577863662","7.73325214513004","9.93752420424876","7.89360842022792","7.84907352980329","5.15357283390033","8.25684785650947","9.32111149230903","4.98597918913839","3.71795118900313","4.84911171649436","8.56311664304272","16.0087421972915","9.86871663567324","3.80592870302547","4.51429720276708","0.152836165274991","-0.733574046025069","1.06335461782798","4.54259683272291","3.52287590504884","5.81177504834172","-1.20783932883069","7.71648923444779","0.307236221131774","-1.26866417456398","4.57867828713432","3.21185504085125","1.3027281499016","3.06242555996957","6.73137196631555","6.57004851441734","4.5020927487774","-9.21629754450707","6.6786477869816","4.16276734623044","2.55754139263298","9.29326821226665","2.22501783415154","-3.50556624767627","2.41194506598904","0.509982421689159",
